province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Chau Doc,32,26,10,SE,27.5,81,61,1011,2017-10-23
Chau Doc,33,27,5,SSW,13.4,75,44,1011,2018-10-23
Chau Doc,32,27,8,SSW,4.1,73,51,1009,2019-10-23
Chau Doc,31,25,7,SSE,3.7,77,49,1009,2020-10-23
Chau Doc,31,24,5,SSW,1.2,81,30,1010,2009-11-01
Chau Doc,28,21,13,NNE,2.3,91,57,1007,2010-11-01
Chau Doc,32,24,14,ESE,0.0,75,17,1008,2011-11-01
Chau Doc,32,25,6,NE,11.0,81,50,1010,2012-11-01
Chau Doc,33,25,3,SE,4.9,76,23,1010,2013-11-01
Chau Doc,32,26,9,ESE,2.6,79,39,1008,2014-11-01
Chau Doc,33,27,10,ENE,1.5,71,31,1012,2015-11-01
Chau Doc,32,25,6,NE,8.9,78,32,1010,2016-11-01
Chau Doc,26,23,16,N,12.9,90,94,1010,2017-11-01
Chau Doc,33,24,12,ENE,0.0,59,33,1010,2018-11-01
Chau Doc,31,23,9,E,7.0,81,47,1009,2019-11-01
Chau Doc,32,26,8,SW,8.9,76,62,1010,2020-11-01
Chau Doc,30,24,10,NNW,2.4,84,27,1010,2009-11-02
Chau Doc,30,23,10,NNE,2.3,90,73,1007,2010-11-02
Chau Doc,32,24,12,NNE,1.1,75,23,1007,2011-11-02
Chau Doc,32,26,10,NE,8.0,79,59,1009,2012-11-02
Chau Doc,33,25,8,NNE,1.8,71,9,1010,2013-11-02
Chau Doc,33,26,6,ESE,17.3,82,48,1009,2014-11-02
Chau Doc,33,26,10,ENE,2.4,70,26,1012,2015-11-02
Chau Doc,31,26,9,E,9.0,80,32,1010,2016-11-02
Chau Doc,30,24,10,NE,26.7,84,51,1008,2017-11-02
Chau Doc,33,25,7,ESE,0.1,62,26,1011,2018-11-02
Chau Doc,32,25,5,SSE,0.4,75,40,1009,2019-11-02
Chau Doc,31,26,7,E,6.2,77,66,1010,2020-11-02
Chau Doc,30,23,16,NNE,0.4,85,41,1011,2009-11-04
Chau Doc,29,22,12,NE,0.0,86,47,1009,2010-11-04
Chau Doc,32,24,13,S,0.0,72,14,1008,2011-11-04
Chau Doc,32,25,4,E,11.6,81,36,1009,2012-11-04
Chau Doc,32,24,12,SE,0.0,70,15,1010,2013-11-04
Chau Doc,32,25,6,W,2.3,78,55,1011,2014-11-04
Chau Doc,33,25,13,NNE,19.0,74,42,1010,2015-11-04
Chau Doc,28,24,14,ESE,0.2,85,60,1009,2016-11-04
Chau Doc,28,23,16,NNW,0.8,74,54,1006,2017-11-04
Chau Doc,33,26,6,SSE,15.9,73,34,1011,2018-11-04
Chau Doc,32,25,4,SE,4.8,74,34,1010,2019-11-04
Chau Doc,32,26,6,W,0.0,66,28,1011,2020-11-04
Chau Doc,30,23,15,ESE,1.5,83,35,1010,2009-11-05
Chau Doc,29,21,11,E,0.0,84,41,1010,2010-11-05
Chau Doc,33,24,9,W,42.9,76,42,1008,2011-11-05
Chau Doc,31,26,4,SSE,20.6,85,62,1010,2012-11-05
Chau Doc,33,24,13,E,0.0,72,22,1010,2013-11-05
Chau Doc,33,26,7,E,1.2,76,26,1011,2014-11-05
Chau Doc,32,26,9,ENE,20.8,77,56,1009,2015-11-05
Chau Doc,29,24,12,WNW,4.8,88,79,1008,2016-11-05
Chau Doc,30,24,9,ESE,3.3,80,64,1008,2017-11-05
Chau Doc,34,27,8,E,2.7,70,23,1010,2018-11-05
Chau Doc,33,26,6,SSW,7.7,73,32,1009,2019-11-05
Chau Doc,33,26,7,SE,1.1,68,41,1011,2020-11-05
Chau Doc,30,23,13,NNE,8.0,89,51,1009,2009-11-06
Chau Doc,30,22,10,S,0.0,82,39,1009,2010-11-06
Chau Doc,30,25,8,WSW,57.3,86,70,1008,2011-11-06
Chau Doc,32,25,4,SSE,2.4,81,33,1010,2012-11-06
Chau Doc,33,25,12,SE,13.6,75,31,1009,2013-11-06
Chau Doc,32,25,7,NE,2.4,78,32,1011,2014-11-06
Chau Doc,31,26,10,SE,31.2,82,61,1009,2015-11-06
Chau Doc,27,24,9,NW,29.1,92,90,1009,2016-11-06
Chau Doc,33,25,7,ENE,1.5,76,58,1008,2017-11-06
Chau Doc,34,27,6,E,1.8,67,32,1009,2018-11-06
Chau Doc,31,26,6,SSW,37.7,77,41,1008,2019-11-06
Chau Doc,31,26,6,WNW,12.3,75,58,1010,2020-11-06
Chau Doc,28,24,7,ENE,25.8,93,80,1009,2009-11-07
Chau Doc,31,23,10,SE,6.2,82,49,1009,2010-11-07
Chau Doc,31,25,6,WNW,2.2,82,47,1007,2011-11-07
Chau Doc,32,26,4,SSE,6.1,81,47,1009,2012-11-07
Chau Doc,27,25,10,NE,14.3,90,69,1009,2013-11-07
Chau Doc,32,26,10,ESE,11.1,80,42,1010,2014-11-07
Chau Doc,32,26,9,SE,13.2,77,34,1011,2015-11-07
Chau Doc,30,25,7,SSE,8.4,87,67,1010,2016-11-07
Chau Doc,31,26,5,ESE,59.5,83,58,1009,2017-11-07
Chau Doc,30,26,11,ENE,2.8,79,55,1010,2018-11-07
Chau Doc,31,26,6,E,14.4,79,35,1009,2019-11-07
Chau Doc,29,26,7,E,5.1,83,83,1011,2020-11-07
Chau Doc,32,25,6,E,4.1,89,34,1009,2009-11-08
Chau Doc,30,24,13,ENE,16.3,91,79,1010,2010-11-08
Chau Doc,31,25,7,W,2.5,83,55,1007,2011-11-08
Chau Doc,33,25,5,SE,1.2,78,43,1008,2012-11-08
Chau Doc,32,24,8,E,19.5,82,37,1009,2013-11-08
Chau Doc,32,25,11,E,2.7,81,26,1011,2014-11-08
Chau Doc,32,26,8,E,8.3,77,29,1011,2015-11-08
Chau Doc,31,25,9,SE,0.9,84,46,1011,2016-11-08
Chau Doc,32,26,6,NE,24.6,80,50,1009,2017-11-08
Chau Doc,32,25,12,E,6.8,77,48,1009,2018-11-08
Chau Doc,30,25,7,NE,2.5,78,33,1011,2019-11-08
Chau Doc,30,25,13,ESE,4.1,78,55,1011,2020-11-08
Chau Doc,28,23,9,ENE,15.3,92,70,1010,2009-11-03
Chau Doc,30,23,14,NNE,2.2,88,60,1009,2010-11-03
Chau Doc,32,24,13,ENE,0.3,72,22,1007,2011-11-03
Chau Doc,32,25,5,ESE,11.9,82,50,1009,2012-11-03
Chau Doc,33,25,8,NE,0.3,68,14,1010,2013-11-03
Chau Doc,32,25,6,SE,13.9,82,46,1011,2014-11-03
Chau Doc,33,26,12,NE,10.3,72,41,1011,2015-11-03
Chau Doc,31,25,17,ENE,1.1,81,33,1010,2016-11-03
Chau Doc,31,24,14,NNE,2.0,72,18,1007,2017-11-03
Chau Doc,34,25,9,ENE,2.3,64,43,1011,2018-11-03
Chau Doc,31,26,5,S,3.2,77,53,1010,2019-11-03
Chau Doc,32,25,8,SSE,0.0,67,11,1011,2020-11-03
Chau Doc,33,25,4,S,1.7,83,19,1007,2009-11-09
Chau Doc,30,23,12,NNE,2.8,89,60,1011,2010-11-09
Chau Doc,31,25,6,WNW,7.7,83,48,1008,2011-11-09
Chau Doc,34,25,5,SE,2.8,78,30,1009,2012-11-09
Chau Doc,32,25,9,SSW,3.4,77,10,1007,2013-11-09
Chau Doc,32,25,9,ESE,1.0,78,26,1011,2014-11-09
Chau Doc,32,26,10,E,0.1,74,30,1010,2015-11-09
Chau Doc,31,25,8,ESE,3.2,85,52,1012,2016-11-09
Chau Doc,32,26,9,SSE,12.8,78,30,1008,2017-11-09
Chau Doc,33,25,14,ESE,0.7,73,33,1009,2018-11-09
Chau Doc,29,24,10,ESE,1.4,73,20,1011,2019-11-09
Chau Doc,30,24,17,E,0.0,74,25,1009,2020-11-09
Chau Doc,31,25,6,SE,5.4,88,31,1006,2009-11-10
Chau Doc,28,23,9,S,1.2,91,51,1011,2010-11-10
Chau Doc,32,25,10,SSE,0.3,77,17,1009,2011-11-10
Chau Doc,34,26,5,ESE,2.9,77,14,1009,2012-11-10
Chau Doc,32,26,8,WSW,0.9,78,33,1007,2013-11-10
Chau Doc,33,25,7,E,0.0,76,26,1010,2014-11-10
Chau Doc,33,26,8,E,1.0,73,27,1009,2015-11-10
Chau Doc,33,25,6,ENE,0.0,78,24,1012,2016-11-10
Chau Doc,32,26,7,SSW,4.9,78,37,1009,2017-11-10
Chau Doc,33,26,8,E,0.0,70,22,1010,2018-11-10
Chau Doc,31,23,11,WNW,0.0,73,17,1009,2019-11-10
Chau Doc,26,23,20,NNW,0.0,77,35,1009,2020-11-10
Chau Doc,31,25,5,SE,10.9,88,32,1007,2009-11-11
Chau Doc,30,23,8,S,2.3,89,57,1010,2010-11-11
Chau Doc,30,24,7,ENE,8.8,84,46,1011,2011-11-11
Chau Doc,32,26,10,ESE,10.8,81,49,1009,2012-11-11
Chau Doc,33,25,6,SSW,8.9,78,33,1007,2013-11-11
Chau Doc,33,25,7,ESE,2.6,75,25,1010,2014-11-11
Chau Doc,32,27,7,ENE,1.2,74,35,1010,2015-11-11
Chau Doc,31,25,7,ENE,1.1,78,37,1012,2016-11-11
Chau Doc,31,26,6,E,22.5,82,61,1009,2017-11-11
Chau Doc,34,27,7,ESE,0.0,67,31,1010,2018-11-11
Chau Doc,28,23,9,E,4.0,82,36,1009,2019-11-11
Chau Doc,27,23,14,SSW,0.1,79,57,1010,2020-11-11
Chau Doc,31,25,5,SE,4.6,88,25,1010,2009-11-12
Chau Doc,31,23,9,SE,0.0,82,43,1008,2010-11-12
Chau Doc,31,24,6,ENE,1.3,79,30,1012,2011-11-12
Chau Doc,32,25,7,ESE,2.5,81,36,1010,2012-11-12
Chau Doc,33,26,7,SE,9.4,80,25,1008,2013-11-12
Chau Doc,32,25,6,E,0.4,74,25,1010,2014-11-12
Chau Doc,33,26,13,ESE,0.2,70,33,1011,2015-11-12
Chau Doc,32,25,7,ESE,1.7,79,37,1012,2016-11-12
Chau Doc,31,26,7,SE,21.0,81,36,1009,2017-11-12
Chau Doc,33,26,6,SE,2.3,72,49,1009,2018-11-12
Chau Doc,30,22,6,ESE,0.2,79,50,1010,2019-11-12
Chau Doc,31,22,8,ESE,0.6,80,67,1011,2020-11-12
Chau Doc,32,25,4,E,5.5,86,26,1010,2009-11-13
Chau Doc,32,23,7,SE,3.0,81,38,1008,2010-11-13
Chau Doc,31,24,9,NE,0.0,74,12,1011,2011-11-13
Chau Doc,32,24,11,ENE,1.8,78,18,1010,2012-11-13
Chau Doc,33,25,5,SE,2.9,81,36,1008,2013-11-13
Chau Doc,32,26,7,ESE,1.5,77,18,1011,2014-11-13
Chau Doc,33,26,14,ESE,2.5,74,29,1011,2015-11-13
Chau Doc,32,25,7,ENE,4.1,79,31,1011,2016-11-13
Chau Doc,32,25,9,SE,30.5,83,49,1008,2017-11-13
Chau Doc,33,26,4,SE,12.0,74,45,1008,2018-11-13
Chau Doc,32,25,7,ESE,1.0,76,43,1011,2019-11-13
Chau Doc,29,24,14,SSW,0.3,79,27,1010,2020-11-13
Chau Doc,33,25,4,S,1.3,81,19,1009,2009-11-14
Chau Doc,31,25,8,E,39.2,86,39,1010,2010-11-14
Chau Doc,31,23,9,NNE,13.5,79,24,1011,2011-11-14
Chau Doc,32,24,15,ESE,0.3,77,40,1008,2012-11-14
Chau Doc,32,25,9,SW,0.1,76,29,1008,2013-11-14
Chau Doc,32,24,7,ENE,1.2,77,18,1011,2014-11-14
Chau Doc,33,26,11,ESE,14.6,75,34,1010,2015-11-14
Chau Doc,32,25,6,ESE,1.3,77,45,1011,2016-11-14
Chau Doc,32,26,8,SE,15.0,82,38,1009,2017-11-14
Chau Doc,32,26,7,SE,6.9,76,39,1009,2018-11-14
Chau Doc,31,26,11,E,3.1,77,58,1011,2019-11-14
Chau Doc,30,24,14,WSW,0.0,75,6,1009,2020-11-14
Chau Doc,32,25,6,SSW,1.1,84,20,1009,2009-11-15
Chau Doc,30,24,8,ENE,36.6,89,57,1011,2010-11-15
Chau Doc,30,23,13,NNE,4.6,79,15,1010,2011-11-15
Chau Doc,26,24,12,SE,1.1,88,71,1009,2012-11-15
Chau Doc,25,23,15,E,9.3,89,80,1009,2013-11-15
Chau Doc,32,25,6,SE,2.9,76,17,1010,2014-11-15
Chau Doc,33,26,10,ESE,8.6,74,20,1010,2015-11-15
Chau Doc,32,26,7,SSE,1.2,76,24,1010,2016-11-15
Chau Doc,32,26,9,SE,17.9,80,44,1010,2017-11-15
Chau Doc,34,26,9,ESE,0.1,70,35,1010,2018-11-15
Chau Doc,31,24,7,SE,0.5,71,36,1011,2019-11-15
Chau Doc,31,24,10,SE,0.0,72,16,1010,2020-11-15
Chau Doc,31,25,6,ENE,2.1,85,23,1011,2009-11-17
Chau Doc,31,24,8,NNE,6.2,88,37,1009,2010-11-17
Chau Doc,32,24,9,SE,1.9,77,22,1008,2011-11-17
Chau Doc,31,24,10,SE,14.9,86,58,1010,2012-11-17
Chau Doc,31,25,6,ESE,8.4,82,35,1010,2013-11-17
Chau Doc,32,24,14,NNE,0.3,74,19,1010,2014-11-17
Chau Doc,33,26,9,E,0.0,71,27,1010,2015-11-17
Chau Doc,32,25,11,ESE,5.2,76,34,1009,2016-11-17
Chau Doc,33,25,4,S,0.6,78,35,1009,2017-11-17
Chau Doc,33,26,6,ESE,4.9,75,34,1011,2018-11-17
Chau Doc,32,25,6,S,1.5,73,57,1011,2019-11-17
Chau Doc,32,25,7,SSE,0.3,76,41,1009,2020-11-17
Chau Doc,28,22,17,ENE,0.7,80,41,1013,2009-11-19
Chau Doc,30,24,11,NE,11.5,89,60,1009,2010-11-19
Chau Doc,31,25,7,E,7.1,81,44,1010,2011-11-19
Chau Doc,33,24,8,E,0.8,80,42,1010,2012-11-19
Chau Doc,31,23,14,NNE,5.0,77,27,1010,2013-11-19
Chau Doc,30,22,17,NNE,0.0,70,24,1011,2014-11-19
Chau Doc,33,26,10,E,0.7,70,23,1010,2015-11-19
Chau Doc,32,25,8,ESE,1.2,79,34,1008,2016-11-19
Chau Doc,28,25,6,W,6.5,87,74,1008,2017-11-19
Chau Doc,31,25,10,ENE,31.4,79,62,1011,2018-11-19
Chau Doc,30,25,8,ENE,9.0,77,52,1010,2019-11-19
Chau Doc,32,26,6,SE,1.2,76,60,1008,2020-11-19
Chau Doc,29,22,19,NNE,0.2,79,33,1013,2009-11-20
Chau Doc,30,22,9,NE,10.1,85,57,1008,2010-11-20
Chau Doc,31,24,8,NE,5.0,77,20,1011,2011-11-20
Chau Doc,33,25,6,SE,11.4,79,43,1010,2012-11-20
Chau Doc,31,22,11,NE,13.1,80,37,1009,2013-11-20
Chau Doc,31,23,15,NNE,0.1,74,40,1010,2014-11-20
Chau Doc,34,26,8,E,0.2,67,18,1010,2015-11-20
Chau Doc,33,25,4,SSE,19.1,79,45,1008,2016-11-20
Chau Doc,30,25,9,SSE,13.2,86,71,1009,2017-11-20
Chau Doc,32,25,15,ESE,0.3,77,32,1012,2018-11-20
Chau Doc,30,25,10,ESE,0.3,71,17,1011,2019-11-20
Chau Doc,32,26,8,SE,12.1,74,52,1008,2020-11-20
Chau Doc,28,23,21,NNE,0.0,76,38,1013,2009-11-21
Chau Doc,31,23,4,SSW,8.2,84,39,1007,2010-11-21
Chau Doc,31,23,15,NNE,0.6,77,23,1010,2011-11-21
Chau Doc,33,25,9,ESE,5.8,80,29,1010,2012-11-21
Chau Doc,30,23,11,ENE,0.4,80,62,1009,2013-11-21
Chau Doc,32,24,12,NE,1.0,75,40,1010,2014-11-21
Chau Doc,33,27,7,E,3.7,70,34,1009,2015-11-21
Chau Doc,32,26,7,SSE,36.2,83,49,1008,2016-11-21
Chau Doc,32,25,9,E,0.6,80,37,1009,2017-11-21
Chau Doc,33,25,6,E,0.1,73,29,1011,2018-11-21
Chau Doc,31,23,10,ESE,0.0,71,15,1011,2019-11-21
Chau Doc,32,26,8,ESE,16.0,78,47,1008,2020-11-21
Chau Doc,27,20,19,NNE,0.0,74,33,1013,2009-11-22
Chau Doc,31,24,4,E,4.8,86,57,1007,2010-11-22
Chau Doc,32,23,15,NNE,0.0,75,28,1009,2011-11-22
Chau Doc,33,25,7,ESE,8.2,80,28,1009,2012-11-22
Chau Doc,31,24,10,ENE,0.7,80,38,1009,2013-11-22
Chau Doc,32,24,7,ENE,1.8,79,36,1010,2014-11-22
Chau Doc,33,26,10,E,8.2,73,43,1009,2015-11-22
Chau Doc,32,25,9,SE,9.3,83,43,1008,2016-11-22
Chau Doc,33,26,7,SE,0.5,75,32,1008,2017-11-22
Chau Doc,33,26,7,SE,0.0,69,22,1012,2018-11-22
Chau Doc,31,24,10,ENE,0.0,72,32,1011,2019-11-22
Chau Doc,33,26,6,E,1.8,76,41,1010,2020-11-22
Chau Doc,32,25,4,W,2.9,85,32,1010,2009-11-16
Chau Doc,30,24,9,SE,10.0,88,57,1010,2010-11-16
Chau Doc,31,24,11,ENE,1.7,79,33,1009,2011-11-16
Chau Doc,31,24,8,S,1.7,86,72,1009,2012-11-16
Chau Doc,31,23,10,E,14.6,85,60,1009,2013-11-16
Chau Doc,32,24,7,NE,0.1,76,36,1010,2014-11-16
Chau Doc,33,26,7,ESE,0.8,73,33,1010,2015-11-16
Chau Doc,32,24,8,S,1.0,76,15,1010,2016-11-16
Chau Doc,32,25,11,ESE,6.8,82,31,1010,2017-11-16
Chau Doc,33,26,9,ESE,2.0,74,35,1011,2018-11-16
Chau Doc,31,25,7,SW,0.1,73,41,1011,2019-11-16
Chau Doc,31,25,9,SE,9.9,76,73,1010,2020-11-16
Chau Doc,28,21,17,E,0.0,76,25,1012,2009-11-23
Chau Doc,31,24,7,E,1.8,86,65,1008,2010-11-23
Chau Doc,32,24,18,NE,0.7,74,31,1010,2011-11-23
Chau Doc,33,25,8,ESE,11.1,80,30,1009,2012-11-23
Chau Doc,31,25,10,E,4.3,79,39,1009,2013-11-23
Chau Doc,32,24,6,ENE,5.3,79,36,1010,2014-11-23
Chau Doc,33,26,8,ENE,1.0,69,31,1010,2015-11-23
Chau Doc,32,25,9,SE,18.1,85,34,1009,2016-11-23
Chau Doc,33,26,6,S,0.3,76,30,1009,2017-11-23
Chau Doc,33,25,12,S,0.0,67,12,1012,2018-11-23
Chau Doc,31,23,9,E,0.0,67,16,1011,2019-11-23
Chau Doc,32,25,8,SSE,6.7,75,61,1010,2020-11-23
Chau Doc,29,22,16,NNE,0.0,82,22,1012,2009-11-18
Chau Doc,30,24,9,NE,9.0,88,60,1010,2010-11-18
Chau Doc,33,24,5,ESE,1.7,75,37,1009,2011-11-18
Chau Doc,31,25,9,ESE,4.3,84,45,1010,2012-11-18
Chau Doc,31,24,13,ESE,5.9,79,23,1010,2013-11-18
Chau Doc,31,23,17,NNE,0.0,68,16,1011,2014-11-18
Chau Doc,33,26,13,ESE,1.0,73,29,1011,2015-11-18
Chau Doc,31,25,10,ENE,8.5,81,41,1008,2016-11-18
Chau Doc,33,26,5,WSW,6.7,79,33,1008,2017-11-18
Chau Doc,31,26,5,WNW,0.3,75,44,1011,2018-11-18
Chau Doc,31,25,8,ESE,7.5,77,71,1011,2019-11-18
Chau Doc,33,26,7,SSE,0.0,71,22,1008,2020-11-18
Chau Doc,30,23,10,WNW,0.1,72,34,1011,2009-11-25
Chau Doc,31,23,11,ENE,0.0,76,9,1009,2010-11-25
Chau Doc,30,23,15,NNE,0.3,78,42,1010,2011-11-25
Chau Doc,32,25,12,E,3.9,82,31,1010,2012-11-25
Chau Doc,32,26,6,SE,11.3,79,28,1009,2013-11-25
Chau Doc,33,25,4,S,6.0,80,32,1009,2014-11-25
Chau Doc,32,26,7,E,7.2,77,39,1010,2015-11-25
Chau Doc,32,25,6,SSE,0.5,80,25,1009,2016-11-25
Chau Doc,31,24,15,ENE,0.9,75,30,1011,2017-11-25
Chau Doc,29,25,13,WSW,0.2,75,51,1009,2018-11-25
Chau Doc,30,25,8,SSE,5.1,80,60,1011,2019-11-25
Chau Doc,31,25,8,ESE,0.5,71,41,1010,2020-11-25
Chau Doc,26,24,7,SSW,0.9,76,45,1011,2009-11-26
Chau Doc,30,21,12,ENE,0.0,76,24,1009,2010-11-26
Chau Doc,32,23,11,NNE,2.6,80,30,1008,2011-11-26
Chau Doc,32,24,11,ESE,4.5,80,21,1010,2012-11-26
Chau Doc,31,25,5,W,9.1,81,29,1008,2013-11-26
Chau Doc,33,25,4,SSE,10.8,80,37,1008,2014-11-26
Chau Doc,32,25,10,ENE,4.9,73,30,1010,2015-11-26
Chau Doc,32,25,6,E,0.3,79,31,1009,2016-11-26
Chau Doc,32,24,13,ENE,1.8,75,36,1010,2017-11-26
Chau Doc,25,23,14,NNW,3.7,85,79,1010,2018-11-26
Chau Doc,32,24,10,E,1.1,74,46,1010,2019-11-26
Chau Doc,31,25,7,SSE,0.0,70,25,1010,2020-11-26
Chau Doc,31,24,7,ESE,0.1,74,46,1011,2009-11-27
Chau Doc,31,22,10,NNE,0.6,79,41,1009,2010-11-27
Chau Doc,32,24,8,E,2.1,79,24,1008,2011-11-27
Chau Doc,32,25,10,ESE,27.6,82,22,1010,2012-11-27
Chau Doc,31,25,9,SE,13.5,82,43,1009,2013-11-27
Chau Doc,32,25,5,SSE,0.1,80,40,1009,2014-11-27
Chau Doc,32,24,10,NE,2.0,70,24,1011,2015-11-27
Chau Doc,32,26,5,E,2.7,78,50,1010,2016-11-27
Chau Doc,32,24,14,ENE,0.4,73,23,1009,2017-11-27
Chau Doc,31,22,7,SE,5.4,82,54,1012,2018-11-27
Chau Doc,31,25,7,E,6.2,77,44,1010,2019-11-27
Chau Doc,31,25,13,ENE,0.0,69,27,1011,2020-11-27
Chau Doc,33,24,7,ENE,0.7,75,28,1012,2009-11-28
Chau Doc,32,23,10,NNE,14.1,80,30,1009,2010-11-28
Chau Doc,32,24,8,SE,1.0,76,31,1008,2011-11-28
Chau Doc,32,25,11,E,1.2,79,24,1010,2012-11-28
Chau Doc,31,25,7,NE,4.1,84,40,1011,2013-11-28
Chau Doc,32,25,5,WNW,1.4,78,21,1009,2014-11-28
Chau Doc,33,25,10,ENE,3.0,71,40,1012,2015-11-28
Chau Doc,31,25,10,ESE,0.6,78,20,1011,2016-11-28
Chau Doc,32,25,11,NE,1.9,73,39,1009,2017-11-28
Chau Doc,31,24,8,NE,1.7,79,37,1013,2018-11-28
Chau Doc,32,25,11,ESE,1.7,75,32,1010,2019-11-28
Chau Doc,31,24,14,NNE,2.2,72,30,1011,2020-11-28
Chau Doc,29,22,14,S,0.0,73,29,1011,2009-11-24
Chau Doc,31,24,5,S,0.5,81,31,1009,2010-11-24
Chau Doc,31,23,19,NE,1.6,75,29,1010,2011-11-24
Chau Doc,32,25,12,ESE,6.2,81,45,1010,2012-11-24
Chau Doc,33,24,7,SE,24.1,80,36,1009,2013-11-24
Chau Doc,32,25,3,SE,7.9,80,38,1009,2014-11-24
Chau Doc,33,26,8,SSE,7.3,71,28,1009,2015-11-24
Chau Doc,32,25,7,ESE,3.5,83,52,1009,2016-11-24
Chau Doc,33,25,12,ESE,7.2,76,30,1010,2017-11-24
Chau Doc,30,25,12,W,0.0,71,32,1011,2018-11-24
Chau Doc,32,24,6,S,2.6,73,43,1011,2019-11-24
Chau Doc,32,25,11,NNE,3.3,72,30,1010,2020-11-24
Chau Doc,31,22,9,ENE,0.0,73,24,1013,2009-12-01
Chau Doc,31,24,11,NE,0.4,81,42,1007,2010-12-01
Chau Doc,32,24,12,ENE,0.0,67,6,1009,2011-12-01
Chau Doc,32,25,9,ESE,0.1,77,28,1010,2012-12-01
Chau Doc,29,21,18,ENE,0.0,72,21,1011,2013-12-01
Chau Doc,32,26,6,SW,0.0,74,24,1008,2014-12-01
Chau Doc,33,26,8,ENE,6.7,70,36,1011,2015-12-01
Chau Doc,30,24,17,NNE,5.2,81,40,1012,2016-12-01
Chau Doc,33,25,12,ENE,0.0,67,19,1008,2017-12-01
Chau Doc,32,26,7,SE,2.6,73,42,1011,2018-12-01
Chau Doc,32,25,9,ESE,0.0,70,24,1011,2019-12-01
Chau Doc,28,22,14,NE,0.1,81,58,1011,2020-12-01
Chau Doc,32,23,9,NNE,0.9,72,27,1012,2009-12-02
Chau Doc,30,23,11,NNE,0.1,78,30,1008,2010-12-02
Chau Doc,31,23,16,NE,0.0,68,3,1009,2011-12-02
Chau Doc,33,24,6,E,0.1,73,41,1010,2012-12-02
Chau Doc,29,20,19,ENE,0.0,70,23,1011,2013-12-02
Chau Doc,32,25,4,ESE,1.4,79,67,1009,2014-12-02
Chau Doc,33,26,8,E,2.6,70,22,1012,2015-12-02
Chau Doc,31,24,13,NNE,6.5,81,51,1012,2016-12-02
Chau Doc,32,25,15,NE,27.8,73,46,1009,2017-12-02
Chau Doc,33,25,8,E,1.7,72,31,1010,2018-12-02
Chau Doc,30,24,12,E,0.2,68,23,1011,2019-12-02
Chau Doc,30,23,6,E,2.5,78,61,1011,2020-12-02
Chau Doc,31,23,10,NE,0.5,71,25,1013,2009-12-03
Chau Doc,30,22,13,NNE,0.0,75,29,1009,2010-12-03
Chau Doc,30,22,11,NNE,0.0,68,18,1009,2011-12-03
Chau Doc,33,25,6,ENE,0.2,71,30,1010,2012-12-03
Chau Doc,29,21,17,SE,0.0,73,35,1010,2013-12-03
Chau Doc,30,25,7,SSE,1.3,84,38,1009,2014-12-03
Chau Doc,33,26,9,ESE,1.1,69,47,1011,2015-12-03
Chau Doc,31,24,11,ENE,1.1,79,28,1011,2016-12-03
Chau Doc,31,25,7,SE,11.4,81,58,1009,2017-12-03
Chau Doc,32,26,6,SE,13.1,73,30,1010,2018-12-03
Chau Doc,29,22,17,NNE,0.3,64,5,1012,2019-12-03
Chau Doc,30,22,15,NNE,1.8,69,21,1011,2020-12-03
Chau Doc,32,21,9,ENE,0.0,67,5,1012,2009-12-04
Chau Doc,31,22,14,NNE,0.5,75,27,1008,2010-12-04
Chau Doc,29,21,11,NNE,0.0,65,8,1010,2011-12-04
Chau Doc,32,25,6,ESE,0.2,72,29,1010,2012-12-04
Chau Doc,30,21,14,E,0.3,74,35,1010,2013-12-04
Chau Doc,32,24,9,SE,3.6,81,35,1011,2014-12-04
Chau Doc,33,27,12,E,0.4,61,39,1010,2015-12-04
Chau Doc,31,24,8,S,1.7,80,36,1011,2016-12-04
Chau Doc,31,25,8,ENE,31.2,82,36,1009,2017-12-04
Chau Doc,34,26,11,E,0.0,70,18,1010,2018-12-04
Chau Doc,28,21,18,E,0.0,64,2,1013,2019-12-04
Chau Doc,28,21,18,ENE,0.0,67,5,1011,2020-12-04
Chau Doc,32,22,8,ENE,0.0,66,3,1012,2009-12-05
Chau Doc,31,23,13,NE,15.3,85,54,1007,2010-12-05
Chau Doc,30,21,11,NE,0.0,65,19,1010,2011-12-05
Chau Doc,33,25,6,E,0.0,70,18,1010,2012-12-05
Chau Doc,30,21,14,SE,0.2,71,20,1009,2013-12-05
Chau Doc,32,24,9,E,0.0,81,33,1012,2014-12-05
Chau Doc,33,26,10,E,0.2,67,29,1011,2015-12-05
Chau Doc,31,24,8,NE,1.6,77,30,1010,2016-12-05
Chau Doc,31,25,9,NE,23.6,80,43,1010,2017-12-05
Chau Doc,34,26,8,E,0.0,66,14,1010,2018-12-05
Chau Doc,27,20,19,E,0.0,64,7,1013,2019-12-05
Chau Doc,28,21,17,SE,0.0,70,5,1011,2020-12-05
Chau Doc,32,24,8,ENE,0.1,67,25,1012,2009-11-29
Chau Doc,32,24,9,NNE,13.9,86,48,1008,2010-11-29
Chau Doc,32,24,7,ENE,0.2,75,13,1009,2011-11-29
Chau Doc,32,25,11,ESE,1.1,78,21,1009,2012-11-29
Chau Doc,31,23,15,NNE,1.8,79,26,1011,2013-11-29
Chau Doc,32,25,7,WNW,0.0,74,12,1008,2014-11-29
Chau Doc,33,26,9,ENE,3.5,71,37,1012,2015-11-29
